Evento,id_chamado,tipo,subtipo,id_bairro,situacao,tipo_situacao,status
Rock in Rio,17676599,Poluição sonora,Perturbação do sossego,40,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682938,Poluição sonora,Perturbação do sossego,40,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663297,Poluição sonora,Perturbação do sossego,41,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664668,Poluição sonora,Perturbação do sossego,41,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681631,Poluição sonora,Perturbação do sossego,41,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664647,Poluição sonora,Perturbação do sossego,42,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663288,Poluição sonora,Perturbação do sossego,42,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661629,Poluição sonora,Perturbação do sossego,42,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664651,Poluição sonora,Perturbação do sossego,42,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664649,Poluição sonora,Perturbação do sossego,42,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664058,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675658,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678497,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685192,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682515,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684331,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684227,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680063,Poluição sonora,Perturbação do sossego,43,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682462,Poluição sonora,Perturbação do sossego,48,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678673,Poluição sonora,Perturbação do sossego,48,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661838,Poluição sonora,Perturbação do sossego,48,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661772,Poluição sonora,Perturbação do sossego,48,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664544,Poluição sonora,Perturbação do sossego,49,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663373,Poluição sonora,Perturbação do sossego,51,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663589,Poluição sonora,Perturbação do sossego,51,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663590,Poluição sonora,Perturbação do sossego,51,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682527,Poluição sonora,Perturbação do sossego,53,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664263,Poluição sonora,Perturbação do sossego,53,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685103,Poluição sonora,Perturbação do sossego,53,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685377,Poluição sonora,Perturbação do sossego,53,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663471,Poluição sonora,Perturbação do sossego,54,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681301,Poluição sonora,Perturbação do sossego,55,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681305,Poluição sonora,Perturbação do sossego,55,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664450,Poluição sonora,Perturbação do sossego,56,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661581,Poluição sonora,Perturbação do sossego,57,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685008,Poluição sonora,Perturbação do sossego,59,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661793,Poluição sonora,Perturbação do sossego,59,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674572,Poluição sonora,Perturbação do sossego,62,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661832,Poluição sonora,Perturbação do sossego,62,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674571,Poluição sonora,Perturbação do sossego,62,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682040,Poluição sonora,Perturbação do sossego,63,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661834,Poluição sonora,Perturbação do sossego,63,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664662,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682624,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685629,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664493,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664626,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664502,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685500,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664578,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685606,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664648,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664518,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685616,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685428,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664479,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685426,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664552,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682578,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664483,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685460,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682575,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661740,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685603,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685524,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685551,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685432,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685544,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682549,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685419,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682625,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682582,Poluição sonora,Perturbação do sossego,64,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684833,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685272,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685605,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685596,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682424,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685457,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664522,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663566,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664521,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685506,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663568,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661764,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685307,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663567,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663559,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685330,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664652,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685542,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663914,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663555,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663575,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685313,Poluição sonora,Perturbação do sossego,65,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663508,Poluição sonora,Perturbação do sossego,66,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682406,Poluição sonora,Perturbação do sossego,66,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674570,Poluição sonora,Perturbação do sossego,67,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663487,Poluição sonora,Perturbação do sossego,68,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664250,Poluição sonora,Perturbação do sossego,68,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664520,Poluição sonora,Perturbação do sossego,68,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664570,Poluição sonora,Perturbação do sossego,68,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684527,Poluição sonora,Perturbação do sossego,68,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674557,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674558,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674560,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674606,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674607,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682891,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674608,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685208,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664478,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678169,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674559,Poluição sonora,Perturbação do sossego,69,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683369,Poluição sonora,Perturbação do sossego,70,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17677726,Poluição sonora,Perturbação do sossego,71,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683711,Poluição sonora,Perturbação do sossego,73,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675523,Poluição sonora,Perturbação do sossego,73,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663220,Poluição sonora,Perturbação do sossego,74,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685597,Poluição sonora,Perturbação do sossego,74,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685300,Poluição sonora,Perturbação do sossego,74,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680989,Poluição sonora,Perturbação do sossego,75,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664116,Poluição sonora,Perturbação do sossego,75,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680991,Poluição sonora,Perturbação do sossego,75,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664159,Poluição sonora,Perturbação do sossego,75,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682454,Poluição sonora,Perturbação do sossego,75,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682627,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664665,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664667,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663652,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664666,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663539,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661829,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661695,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675564,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661746,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661830,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661789,Poluição sonora,Perturbação do sossego,76,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685560,Poluição sonora,Perturbação do sossego,77,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678285,Poluição sonora,Perturbação do sossego,79,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663511,Poluição sonora,Perturbação do sossego,79,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664297,Poluição sonora,Perturbação do sossego,82,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678587,Poluição sonora,Perturbação do sossego,83,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684663,Poluição sonora,Perturbação do sossego,83,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664683,Poluição sonora,Perturbação do sossego,83,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664684,Poluição sonora,Perturbação do sossego,83,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663522,Poluição sonora,Perturbação do sossego,84,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685509,Poluição sonora,Perturbação do sossego,84,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684432,Poluição sonora,Perturbação do sossego,84,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661778,Poluição sonora,Perturbação do sossego,84,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682337,Poluição sonora,Perturbação do sossego,85,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682389,Poluição sonora,Perturbação do sossego,85,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678214,Poluição sonora,Perturbação do sossego,86,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685464,Poluição sonora,Perturbação do sossego,87,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663564,Poluição sonora,Perturbação do sossego,87,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678478,Poluição sonora,Perturbação do sossego,88,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678501,Poluição sonora,Perturbação do sossego,88,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678482,Poluição sonora,Perturbação do sossego,88,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685362,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685454,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685501,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685376,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664027,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664575,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664616,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685131,Poluição sonora,Perturbação do sossego,89,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663570,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659671,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661721,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684353,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685364,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685585,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685172,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659670,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682464,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685434,Poluição sonora,Perturbação do sossego,90,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685482,Poluição sonora,Perturbação do sossego,91,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685493,Poluição sonora,Perturbação do sossego,91,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684270,Poluição sonora,Perturbação do sossego,93,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684287,Poluição sonora,Perturbação do sossego,93,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684341,Poluição sonora,Perturbação do sossego,93,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684324,Poluição sonora,Perturbação do sossego,93,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684338,Poluição sonora,Perturbação do sossego,93,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684293,Poluição sonora,Perturbação do sossego,93,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684337,Poluição sonora,Perturbação do sossego,93,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661642,Poluição sonora,Perturbação do sossego,97,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682498,Poluição sonora,Perturbação do sossego,97,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684328,Poluição sonora,Perturbação do sossego,98,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663413,Poluição sonora,Perturbação do sossego,99,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682720,Poluição sonora,Perturbação do sossego,100,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684362,Poluição sonora,Perturbação do sossego,101,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681343,Poluição sonora,Perturbação do sossego,101,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684364,Poluição sonora,Perturbação do sossego,101,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684367,Poluição sonora,Perturbação do sossego,101,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681312,Poluição sonora,Perturbação do sossego,101,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684366,Poluição sonora,Perturbação do sossego,101,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664664,Poluição sonora,Perturbação do sossego,103,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681300,Poluição sonora,Perturbação do sossego,103,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674600,Poluição sonora,Perturbação do sossego,103,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684076,Poluição sonora,Perturbação do sossego,106,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664557,Poluição sonora,Perturbação do sossego,108,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663459,Poluição sonora,Perturbação do sossego,108,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685163,Poluição sonora,Perturbação do sossego,109,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682330,Poluição sonora,Perturbação do sossego,109,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664120,Poluição sonora,Perturbação do sossego,110,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658711,Poluição sonora,Perturbação do sossego,110,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663948,Poluição sonora,Perturbação do sossego,110,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661639,Poluição sonora,Perturbação do sossego,114,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678200,Poluição sonora,Perturbação do sossego,114,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663535,Poluição sonora,Perturbação do sossego,115,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682653,Poluição sonora,Perturbação do sossego,115,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684507,Poluição sonora,Perturbação do sossego,115,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681850,Poluição sonora,Perturbação do sossego,116,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682529,Poluição sonora,Perturbação do sossego,116,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682639,Poluição sonora,Perturbação do sossego,116,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683780,Poluição sonora,Perturbação do sossego,116,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674585,Poluição sonora,Perturbação do sossego,120,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684335,Poluição sonora,Perturbação do sossego,120,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663995,Poluição sonora,Perturbação do sossego,120,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663788,Poluição sonora,Perturbação do sossego,120,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664139,Poluição sonora,Perturbação do sossego,120,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664136,Poluição sonora,Perturbação do sossego,120,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664138,Poluição sonora,Perturbação do sossego,120,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684365,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661757,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684360,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684361,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663393,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684363,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684152,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684359,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682485,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663377,Poluição sonora,Perturbação do sossego,121,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658371,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664472,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661785,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664690,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680633,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661814,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658374,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17662028,Poluição sonora,Perturbação do sossego,122,Encerrado,Não atendido,Sem possibilidade de atendimento
